Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-27 00:00:00+08:00,272.28061998955917,273.19738975383376,270.9054653431472,271.8222351074219,23375959,0.0,0.0
2020-05-28 00:00:00+08:00,273.6558297604931,273.6558297604931,268.613595041288,269.5303649902344,28444568,0.0,0.0
2020-05-29 00:00:00+08:00,267.6968078613281,268.15519280629616,265.863268081456,267.6968078613281,79774181,0.0,0.0
2020-06-01 00:00:00+08:00,269.53024121589465,271.82216503575773,269.07185645192203,270.9053955078125,35811214,0.0,0.0
2020-06-02 00:00:00+08:00,271.3638502252846,272.73900487169647,271.3638502252846,271.8222351074219,24771587,0.0,0.0
2020-06-03 00:00:00+08:00,275.0308927111451,275.9476623535156,273.19735342640416,275.9476623535156,65176337,0.0,0.0
2020-06-04 00:00:00+08:00,279.6148158054726,280.5315856933594,278.6980459175858,280.5315856933594,46572451,0.0,0.0
2020-06-05 00:00:00+08:00,282.82351233909446,286.03220696854936,282.3651273920295,285.5738220214844,42981262,0.0,0.0
2020-06-08 00:00:00+08:00,289.6992667336134,292.44957622791986,288.7824969021779,291.5328063964844,50302921,0.0,0.0
2020-06-09 00:00:00+08:00,290.1575997570839,292.44952392578125,287.8656755883866,292.44952392578125,36417082,0.0,0.0
2020-06-10 00:00:00+08:00,292.449539634054,297.0333882176599,291.53276991733287,295.6582336425781,39984259,0.0,0.0
2020-06-11 00:00:00+08:00,298.4085248212175,299.7836793134812,291.99113719065366,293.8246765136719,50104255,0.0,0.0
2020-06-12 00:00:00+08:00,286.94897016694273,291.07443459426304,286.49058523057386,289.69927978515625,45992918,0.0,0.0
2020-06-15 00:00:00+08:00,289.69923768174476,291.07439229099356,282.82346463550084,283.740234375,51032404,0.0,0.0
2020-06-16 00:00:00+08:00,290.6160409109933,290.6160409109933,287.865731375558,288.7825012207031,36608216,0.0,0.0
2020-06-17 00:00:00+08:00,290.15765598842074,290.6160409109933,287.4073464529855,288.7825012207031,34522968,0.0,0.0
2020-06-18 00:00:00+08:00,290.63067626953125,291.09272821908536,289.2445204208689,290.63067626953125,29044474,2.5,0.0
2020-06-19 00:00:00+08:00,290.16862431997714,290.63067626953125,288.3204165217607,290.63067626953125,48130280,0.0,0.0
2020-06-22 00:00:00+08:00,290.63066370059283,292.4788714188796,288.3204040527344,288.3204040527344,37374616,0.0,0.0
2020-06-23 00:00:00+08:00,292.0168162512401,292.47886817568826,288.7824527801029,291.09271240234375,41300084,0.0,0.0
2020-06-24 00:00:00+08:00,294.78920177549827,295.71330585629926,292.0168895330955,293.4030456542969,54147024,0.0,0.0
2020-06-29 00:00:00+08:00,290.1686117710211,291.09271563016455,286.47219633444763,288.3204040527344,56580892,0.0,0.0
2020-06-30 00:00:00+08:00,289.7066198964469,290.1686719218001,287.396359769681,289.24456787109375,48991860,0.0,0.0
2020-07-01 00:00:00+08:00,291.09278545229455,293.86509769469734,290.1686813714936,293.4030456542969,29532342,0.0,0.0
2020-07-02 00:00:00+08:00,294.78921110733694,297.5615234375,293.86510699728257,297.5615234375,34526178,0.0,0.0
2020-07-03 00:00:00+08:00,302.1820189688745,305.41638308627836,301.7199669521025,304.4922790527344,53341987,0.0,0.0
2020-07-06 00:00:00+08:00,307.26456568791315,312.3471374511719,306.8025137094351,312.3471374511719,57256220,0.0,0.0
2020-07-07 00:00:00+08:00,317.4296931347079,319.7399529100697,312.347121628912,312.8091735839844,59046323,0.0,0.0
2020-07-08 00:00:00+08:00,311.88511219192463,316.50563237254573,311.88511219192463,315.1194763183594,30720218,0.0,0.0
2020-07-09 00:00:00+08:00,319.73996086673463,320.66406479987546,316.96764906731204,318.81585693359375,35522376,0.0,0.0
2020-07-10 00:00:00+08:00,325.74667866295005,326.2087306894223,319.2779502923383,322.0502624511719,60902108,0.0,0.0
2020-07-13 00:00:00+08:00,324.3605150403021,327.5948791503906,323.8984630245752,327.5948791503906,48069523,0.0,0.0
2020-07-14 00:00:00+08:00,328.0569201945603,336.37385619949276,327.5948681942862,335.91180419921875,61764150,0.0,0.0
2020-07-15 00:00:00+08:00,338.222049429397,341.91846527015537,333.60152962844893,335.4497375488281,73438362,0.0,0.0
2020-07-16 00:00:00+08:00,331.75334353146854,333.6015515734266,326.67077141608394,330.3671875,68220512,0.0,0.0
2020-07-17 00:00:00+08:00,333.6015249974721,340.99435657636343,332.6774210501107,339.1461486816406,65727485,0.0,0.0
2020-07-20 00:00:00+08:00,341.9184617006062,341.9184617006062,334.9876820715399,338.2220458984375,42769238,0.0,0.0
2020-07-21 00:00:00+08:00,344.22873195717915,357.6282396441029,343.3046279787706,353.93182373046875,64219128,0.0,0.0
2020-07-22 00:00:00+08:00,352.08364486694336,356.7041651407878,350.23543675740564,354.85595703125,43759670,0.0,0.0
2020-07-23 00:00:00+08:00,353.0076757108556,353.931779573973,350.2353641215033,352.5456237792969,45209282,0.0,0.0
2020-07-24 00:00:00+08:00,360.4006096242005,365.0211302604082,353.0077766062682,356.7041931152344,86682734,0.0,0.0
2020-07-27 00:00:00+08:00,388.5857493621862,392.28216552734375,384.8893331970287,392.28216552734375,99333798,0.0,0.0
2020-07-28 00:00:00+08:00,428.7841796875,431.0944392763335,395.9784935260641,401.98516845703125,166307746,0.0,0.0
2020-07-29 00:00:00+08:00,395.516486434575,398.7508502255119,387.6616029422995,389.97186279296875,85663166,0.0,0.0
2020-07-30 00:00:00+08:00,403.37144804220594,407.52991657872354,395.9786150883969,401.0611877441406,69293949,0.0,0.0
2020-07-31 00:00:00+08:00,393.6683814365912,399.2130065272474,393.2063293457031,393.2063293457031,49897674,0.0,0.0
2020-08-03 00:00:00+08:00,388.58571390005255,391.82007774939905,383.5031421367939,384.42724609375,76429571,0.0,0.0
2020-08-04 00:00:00+08:00,389.509912618599,393.2063293457031,386.73760007327087,393.2063293457031,41223445,0.0,0.0
2020-08-05 00:00:00+08:00,397.82670753318945,400.5990190839434,393.66824020705855,396.4405517578125,47223834,0.0,0.0
2020-08-06 00:00:00+08:00,404.29542804586475,404.75747996363145,398.2887531148976,401.98516845703125,41029627,0.0,0.0
2020-08-07 00:00:00+08:00,400.5991675749111,401.0612196713067,395.5165945145605,400.1371154785156,36589460,0.0,0.0
2020-08-10 00:00:00+08:00,395.05446406648025,404.2955041616026,395.05446406648025,402.4472961425781,36067500,0.0,0.0
2020-08-11 00:00:00+08:00,399.2128633085664,401.98517485932035,396.4405517578125,396.4405517578125,34545313,0.0,0.0
2020-08-12 00:00:00+08:00,389.9718662890159,391.3580222118442,387.1995544433594,387.1995544433594,52143474,0.0,0.0
2020-08-13 00:00:00+08:00,395.51644790756114,396.4405517578125,392.2820844316816,396.4405517578125,44352335,0.0,0.0
2020-08-14 00:00:00+08:00,391.82006492882755,395.5164806357033,390.8959610021086,394.5923767089844,23419955,0.0,0.0
2020-08-17 00:00:00+08:00,394.592337772764,401.98516845703125,393.2061820194639,401.98516845703125,34137731,0.0,0.0
2020-08-18 00:00:00+08:00,406.60584482805285,407.06789692444835,399.21301128572463,400.1371154785156,41643160,0.0,0.0
2020-08-19 00:00:00+08:00,402.90926477978803,403.37131668893915,395.05438232421875,395.05438232421875,31486800,0.0,0.0
2020-08-20 00:00:00+08:00,394.5924222279744,395.05447424463483,370.56571736163403,383.503173828125,75097235,0.0,0.0
2020-08-21 00:00:00+08:00,389.50985340347563,394.5924256305672,388.1236973415415,392.28216552734375,41609467,0.0,0.0
2020-08-24 00:00:00+08:00,395.05445801209066,401.52318597954013,392.74419802371585,395.5165100097656,48375406,0.0,0.0
2020-08-25 00:00:00+08:00,400.5990588996984,402.90931875494465,397.8267470734029,401.5231628417969,35977899,0.0,0.0
2020-08-26 00:00:00+08:00,402.4472431856043,408.45391845703125,401.9851912416484,408.45391845703125,39243340,0.0,0.0
2020-08-27 00:00:00+08:00,413.9986011402027,419.081173252415,410.30218505859375,410.30218505859375,53072712,0.0,0.0
2020-08-28 00:00:00+08:00,406.60568763469826,407.06773955246496,398.2887531148976,401.98516845703125,56842210,0.0,0.0
2020-08-31 00:00:00+08:00,403.83343219645275,406.14369210604343,394.1303405761719,394.1303405761719,81480538,0.0,0.0
2020-09-01 00:00:00+08:00,397.3646492793642,401.98516845703125,395.5164416082974,401.98516845703125,37429577,0.0,0.0
2020-09-02 00:00:00+08:00,407.52994902084384,407.52994902084384,397.8268549965381,400.1371154785156,34871407,0.0,0.0
2020-09-03 00:00:00+08:00,406.14372694382973,406.14372694382973,400.5991026852109,402.90936279296875,34951617,0.0,0.0
2020-09-04 00:00:00+08:00,394.59234405730984,399.67491523369205,394.59234405730984,396.4405517578125,46119911,0.0,0.0
2020-09-07 00:00:00+08:00,395.5164817845877,399.6749494669023,392.744169996378,393.66827392578125,32019312,0.0,0.0
2020-09-08 00:00:00+08:00,395.5165367037957,400.1370569923914,395.05448467493613,398.2888488769531,23714670,0.0,0.0
2020-09-09 00:00:00+08:00,392.7441688555465,395.5164806357033,390.8959610021086,394.5923767089844,40551362,0.0,0.0
2020-09-10 00:00:00+08:00,399.67490886819775,401.98516845703125,397.8267011971309,401.98516845703125,35098921,0.0,0.0
2020-09-11 00:00:00+08:00,402.44729491907844,403.37139892578125,399.67498289897,403.37139892578125,34298469,0.0,0.0
2020-09-14 00:00:00+08:00,402.9093263933177,408.45395015102395,402.44727441350886,407.52984619140625,39085833,0.0,0.0
2020-09-15 00:00:00+08:00,407.067759344551,413.07443456756937,406.14365546408663,411.2262268066406,39061449,0.0,0.0
2020-09-16 00:00:00+08:00,425.08783198860533,426.9360399537732,420.9293640669777,423.2396240234375,64261238,0.0,0.0
2020-09-17 00:00:00+08:00,420.9167351866247,422.77508721835375,414.8770910835054,416.7354431152344,42058506,2.5,0.0
2020-09-18 00:00:00+08:00,415.34163542051573,417.6645752159325,411.6249317478489,412.5541076660156,52454922,0.0,0.0
2020-09-21 00:00:00+08:00,412.0895180442116,418.1291614879261,408.83740234375,408.83740234375,39463920,0.0,0.0
2020-09-22 00:00:00+08:00,408.83742413204374,409.7666000959802,405.1207202762979,406.0498962402344,36130639,0.0,0.0
2020-09-23 00:00:00+08:00,405.1207304957829,407.443670464222,401.40402654628025,402.79779052734375,45710963,0.0,0.0
2020-09-24 00:00:00+08:00,395.364352142839,398.6164678478917,393.0414123535156,393.0414123535156,79806381,0.0,0.0
2020-09-25 00:00:00+08:00,396.75817021783797,397.6873462605027,391.1831139618496,393.97064208984375,38775269,0.0,0.0
2020-09-28 00:00:00+08:00,396.75819122915607,400.9394836425781,394.4352509994772,400.9394836425781,34156973,0.0,0.0
2020-09-29 00:00:00+08:00,401.8686175069787,404.19155749256817,397.68732553291767,400.474853515625,32230502,0.0,0.0
2020-09-30 00:00:00+08:00,400.0102510165948,404.1915428390679,400.0102510165948,402.33319091796875,27334204,0.0,0.0
2020-10-05 00:00:00+08:00,406.97905894373196,406.97905894373196,400.93941537493225,401.86859130859375,32945832,0.0,0.0
2020-10-06 00:00:00+08:00,410.2311851666378,410.695773145309,406.5144813372685,408.3728332519531,35775395,0.0,0.0
2020-10-07 00:00:00+08:00,404.19153148918065,413.48329083375955,404.19153148918065,411.62493896484375,42926239,0.0,0.0
2020-10-08 00:00:00+08:00,418.1291592831643,421.84586292123686,416.7353954188871,420.91668701171875,60853811,0.0,0.0
2020-10-12 00:00:00+08:00,425.56260747494906,429.2793114703635,425.0980194755223,427.42095947265625,64719223,0.0,0.0
2020-10-13 00:00:00+08:00,432.06676334529726,432.06676334529726,424.1687687465123,429.27923583984375,45750738,0.0,0.0
2020-10-14 00:00:00+08:00,427.8855241763046,428.3501121504374,424.63340835737506,426.49176025390625,40809241,0.0,0.0
2020-10-15 00:00:00+08:00,423.70421474027313,424.16880269503224,418.1291592831643,420.91668701171875,47775028,0.0,0.0
2020-10-16 00:00:00+08:00,419.05836415450136,423.7042440231765,416.73542422016374,417.20001220703125,46876801,0.0,0.0
2020-10-19 00:00:00+08:00,420.91663978451584,425.0979309082031,419.0582881739882,425.0979309082031,34470906,0.0,0.0
2020-10-20 00:00:00+08:00,423.23967216813116,424.6334361818572,419.0583801269531,419.0583801269531,25205638,0.0,0.0
2020-10-21 00:00:00+08:00,421.3812749664778,423.70421474027313,419.0583351926824,420.91668701171875,28058921,0.0,0.0
2020-10-22 00:00:00+08:00,418.12920538933724,422.77508544921875,417.6646173833491,422.77508544921875,23438547,0.0,0.0
2020-10-23 00:00:00+08:00,425.5625738633417,425.5625738633417,419.52293034781394,419.9875183105469,18777385,0.0,0.0
2020-10-26 00:00:00+08:00,422.77502983940974,422.77502983940974,418.129150390625,418.129150390625,15059581,0.0,0.0
2020-10-27 00:00:00+08:00,415.8062322561106,416.73540819411306,413.94788038010563,415.3416442871094,20117660,0.0,0.0
2020-10-28 00:00:00+08:00,413.48328358418235,415.34163542051573,411.6249317478489,412.5541076660156,24710230,0.0,0.0
2020-10-29 00:00:00+08:00,405.58530825826614,408.3728361500755,404.65613229432967,406.0498962402344,41285612,0.0,0.0
2020-10-30 00:00:00+08:00,406.0499021035654,406.0499021035654,401.4040222167969,401.4040222167969,47668895,0.0,0.0
2020-11-02 00:00:00+08:00,402.33315770251056,404.6560974121094,397.687278283313,404.6560974121094,33477443,0.0,0.0
2020-11-03 00:00:00+08:00,408.372868025384,411.62498415300365,406.97910397068983,409.7666320800781,30328495,0.0,0.0
2020-11-04 00:00:00+08:00,413.0186829969618,419.5229142252604,411.62491916232636,418.129150390625,37512790,0.0,0.0
2020-11-05 00:00:00+08:00,419.52296813152844,419.52296813152844,413.94791207662445,419.0583801269531,34886108,0.0,0.0
2020-11-06 00:00:00+08:00,422.7750577979325,423.2396457735346,418.12917804191125,420.4521179199219,30154140,0.0,0.0
2020-11-09 00:00:00+08:00,425.56257268308684,427.42092452886453,421.8458689915315,426.02716064453125,39245881,0.0,0.0
2020-11-10 00:00:00+08:00,419.9875561361038,422.31049615898047,416.7354401040764,419.0583801269531,34820499,0.0,0.0
2020-11-11 00:00:00+08:00,416.7353970717549,424.6333923339844,416.7353970717549,424.6333923339844,36765561,0.0,0.0
2020-11-12 00:00:00+08:00,430.20847137317907,430.67305935522353,425.0980035706899,425.5625915527344,40100880,0.0,0.0
2020-11-13 00:00:00+08:00,426.49170833439024,429.27923583984375,424.1687687465123,429.27923583984375,31037438,0.0,0.0
2020-11-16 00:00:00+08:00,436.71272719201966,450.18577941390106,435.7835511767175,449.72119140625,81994937,0.0,0.0
2020-11-17 00:00:00+08:00,466.4463325602633,470.16303640536495,451.11492919921875,451.11492919921875,72413868,0.0,0.0
2020-11-18 00:00:00+08:00,455.2962440168354,461.80047607421875,452.0441279881437,461.80047607421875,50387727,0.0,0.0
2020-11-19 00:00:00+08:00,463.65878694495376,463.65878694495376,455.29620361328125,455.29620361328125,44220053,0.0,0.0
2020-11-20 00:00:00+08:00,451.57951430023695,455.29621812163805,451.57951430023695,453.4378662109375,32281453,0.0,0.0
2020-11-23 00:00:00+08:00,459.47752449519686,463.19422843449064,457.15458453313823,461.33587646484375,38084006,0.0,0.0
2020-11-24 00:00:00+08:00,464.12339122120926,464.5879792004097,456.6899835540027,457.1545715332031,35479226,0.0,0.0
2020-11-25 00:00:00+08:00,459.94207425283946,460.4066622066302,452.5086669921875,452.5086669921875,41419632,0.0,0.0
2020-11-26 00:00:00+08:00,454.3670349121094,458.5483266444294,453.4378589715938,454.3670349121094,28893033,0.0,0.0
2020-11-27 00:00:00+08:00,452.973271001336,457.15456273365606,452.04409506082044,454.3670349121094,32960189,0.0,0.0
2020-11-30 00:00:00+08:00,458.08375484216475,458.5483428288201,446.46905517578125,446.46905517578125,119895176,0.0,0.0
2020-12-01 00:00:00+08:00,454.8316156504105,455.29620361328125,449.2565600959622,455.29620361328125,37018651,0.0,0.0
2020-12-02 00:00:00+08:00,464.123401466018,464.58798945547346,458.5483455925523,463.6588134765625,50621339,0.0,0.0
2020-12-03 00:00:00+08:00,464.1234160947128,464.1234160947128,459.9421240578235,461.80047607421875,35651379,0.0,0.0
2020-12-04 00:00:00+08:00,463.19419663658675,469.2338401233226,462.26502071555046,467.37548828125,51172005,0.0,0.0
2020-12-07 00:00:00+08:00,475.7381444552529,478.5256726454204,470.1630880749179,477.59649658203125,44271244,0.0,0.0
2020-12-08 00:00:00+08:00,477.59639442968006,487.8173289408211,472.9505151064341,486.8881530761719,40771761,0.0,0.0
2020-12-09 00:00:00+08:00,484.100684767503,486.88821270282455,483.1715087890625,483.1715087890625,43314115,0.0,0.0
